"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4205","RT ThePowerfulPics: Tag someone who would like this<ed><U+00A0><U+00BD><ed><U+00B8><U+00BB> https://t.co/tXrBwIezIx #sad #Motivation",FALSE,0,NA,2016-02-19 15:17:38,FALSE,NA,"700700776457445376",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4206","RT ThePowerfulPics: House goals https://t.co/MJkgEF3n08 #sad #Motivation",FALSE,0,NA,2016-02-19 15:17:37,FALSE,NA,"700700775329226752",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4207","RT ThePowerfulPics: I need a home theatre https://t.co/4H6aBUhogv #sad #Motivation",FALSE,0,NA,2016-02-19 15:17:37,FALSE,NA,"700700773848584192",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4208","#dolphinselfie and they're wasn't one person on the beach smart enough to stop the outcome #sad",FALSE,0,NA,2016-02-19 15:17:09,FALSE,NA,"700700656034783232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtptrainer",0,FALSE,FALSE,NA,NA
"4209","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:17:07,FALSE,NA,"700700649286037504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustAis_",133,TRUE,FALSE,NA,NA
"4210","the state of #humanity! very #sad ;-( #migrants #refugee  https://t.co/DB4EmXLAnB",FALSE,0,NA,2016-02-19 15:16:43,FALSE,NA,"700700547343630336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayaan_A",0,FALSE,FALSE,NA,NA
"4211","I think the most cringing thing to read on here is people asking 4r B/day wish please follow me!!! These people have to much spare time #SAD",FALSE,0,NA,2016-02-19 15:16:14,FALSE,NA,"700700427579482112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","11WendieAMather",0,FALSE,FALSE,NA,NA
"4212","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:15:53,FALSE,NA,"700700338643296256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beenbased_jay",133,TRUE,FALSE,NA,NA
"4213","Jon mourns the closure of the last but one pub in Grangetown... #sad  https://t.co/7rF3VFNyoB",FALSE,1,NA,2016-02-19 15:15:09,FALSE,NA,"700700151933960192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ILovesTheDiff",1,FALSE,FALSE,NA,NA
"4214","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:14:54,FALSE,NA,"700700088029487104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayySerg",133,TRUE,FALSE,NA,NA
"4215","If you are feeling #insecure #sad #worthless or comparing yourself 2 #beautiful people please read my latest post on https://t.co/ztNvoRzhc9",FALSE,1,NA,2016-02-19 15:14:45,FALSE,NA,"700700050880487424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evesoreo",0,FALSE,FALSE,NA,NA
"4216","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:14:08,FALSE,NA,"700699895519285248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Macaroons60_",133,TRUE,FALSE,NA,NA
"4217","Ya family be the biggest Haters its #Sad<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-02-19 15:13:24,FALSE,NA,"700699710483398656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Youknewkawaii",1,FALSE,FALSE,NA,NA
"4218","RT @TheWizKhalifa: When You Are #Happy You Enjoy The #Music, But When YoU Are #Sad You Understand The #Lyrics. #lifefacts #wiz",FALSE,0,NA,2016-02-19 15:13:01,FALSE,NA,"700699614110945280",NA,"<a href=""http://tweetfull.com"" rel=""nofollow"">Tweet Full</a>","tgrey913",5,TRUE,FALSE,NA,NA
"4219","My son just shrunk my @Minecraft t-shirt. Damn you 100% cotton! #sad",FALSE,0,NA,2016-02-19 15:12:44,FALSE,NA,"700699543948558336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glbolton04",0,FALSE,FALSE,NA,NA
"4220","I think the world is not acting enough to protect Palestinians..#sad https://t.co/sXO1SOtNBs",FALSE,0,NA,2016-02-19 15:11:15,FALSE,NA,"700699170164908032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llekoc",1,FALSE,FALSE,NA,NA
"4221","u always shit, fuck @Dark_Agar D; #sad",FALSE,2,NA,2016-02-19 15:11:05,FALSE,NA,"700699128628547584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bia_ngb",0,FALSE,FALSE,NA,NA
"4222","#nangisbombay #baper #sad<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> <U+266B> Sorry by @justinbieber — https://t.co/p1urCG2DsV",FALSE,0,NA,2016-02-19 15:09:28,FALSE,NA,"700698722649288704",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","HNurulAini",0,FALSE,FALSE,NA,NA
"4223","- Selfish. #trash #tumblr #me #pic #somewhere #satan #sad #everything #nothing https://t.co/NJNG8JySZ9",FALSE,0,NA,2016-02-19 15:09:15,FALSE,NA,"700698668660293633",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MANRESEARCH",0,FALSE,FALSE,NA,NA
"4224","When I'm in lectures I sometimes pair people up that would make good couples. My newest didn't sit beside each other today. #sad",FALSE,0,NA,2016-02-19 15:09:08,FALSE,NA,"700698637496672257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Merissathefab",0,FALSE,FALSE,NA,NA
"4225","#sad #Happiness Through food drinks clothes amenities &amp; travel we enjoy more than historys emperors We still grumble https://t.co/xO1JiPKuEJ",FALSE,0,NA,2016-02-19 15:09:07,FALSE,NA,"700698633763557376",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","eTopMostShop",0,FALSE,FALSE,NA,NA
"4226","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:08:24,FALSE,NA,"700698456189333504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hopelesssinner_",133,TRUE,FALSE,NA,NA
"4227","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:08:07,FALSE,NA,"700698383258750977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASAPRobby_",133,TRUE,FALSE,NA,NA
"4228","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:07:44,FALSE,NA,"700698284671766528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yosoynyah",133,TRUE,FALSE,NA,NA
"4229","#funny #ok #true #sad #kanyewest #why #dontjudge by wheelchair_thug https://t.co/VgSqPI0CaV",FALSE,0,NA,2016-02-19 15:07:22,FALSE,NA,"700698195228282883",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","bigballsonchin",0,FALSE,FALSE,NA,NA
"4230","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:07:03,FALSE,NA,"700698116182245377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHERODUDE",133,TRUE,FALSE,NA,NA
"4231","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:06:14,FALSE,NA,"700697910615392256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","King_Ph3n0m",133,TRUE,FALSE,NA,NA
"4232","I find it so sad that people think I care coz I don't give a shit <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #sad #dontcare",FALSE,0,NA,2016-02-19 15:06:02,FALSE,NA,"700697860132700160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mia_francis_xox",0,FALSE,FALSE,NA,NA
"4233","@marlins360 Lol. Provide lie. You know Marco lied. Marco lies then changes pos to Cruz's. What a fraud. No wonder Shumer suckered Rubio.#Sad",FALSE,0,"marlins360",2016-02-19 15:04:46,FALSE,"700696594627358720","700697541512269829","48455634","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DaBearsk",0,FALSE,FALSE,NA,NA
"4234","RT @TheWizKhalifa: When You Are #Happy You Enjoy The #Music, But When YoU Are #Sad You Understand The #Lyrics. #lifefacts #wiz",FALSE,0,NA,2016-02-19 15:04:28,FALSE,NA,"700697464949465088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Mwanake254",5,TRUE,FALSE,NA,NA
"4235","https://t.co/ndBos2mXIE - WIPE OUT!!! #fyuse #skateboarding #funny #cool #sad #new #fun #skate #utah #801 #love",FALSE,0,NA,2016-02-19 15:02:50,FALSE,NA,"700697051525287936",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Smakberg",0,FALSE,FALSE,NA,NA
"4236","now it is used as a badge of priviledge, #sad https://t.co/Fb26eSuI6X",FALSE,0,NA,2016-02-19 15:02:41,FALSE,NA,"700697013935951872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","galtinthegulch",0,FALSE,FALSE,NA,NA
"4237","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:01:31,FALSE,NA,"700696722054344704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeRodriguez__",133,TRUE,FALSE,NA,NA
"4238","RT @KyleBKerr: When your casting gets cancelled <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> but but I wanna work!! #casting #nyc #malemodel #sad #glasses https://t.co/VewCjYf4Co",FALSE,0,NA,2016-02-19 15:01:21,FALSE,NA,"700696679838826497",NA,"<a href=""http://www.matchdayemag.com/shopapp/"" rel=""nofollow"">YoureShop AutoTweet</a>","speki4eyes",1,TRUE,FALSE,NA,NA
"4239","Baby #Dolphin Dies On Beach So Tourists Could ... https://t.co/BaFmN1fVfg #Animals #Breaking_News #Culture #Sad #Trending #World",FALSE,0,NA,2016-02-19 15:01:07,FALSE,NA,"700696621424766977",NA,"<a href=""https://voolas.com"" rel=""nofollow"">Voolas</a>","voolascom",0,FALSE,FALSE,NA,NA
"4240","RT @flamablanca25: Kid's already know- LEAVE THEM ALONE! Encourage/Applaud intent &amp; having fun playing any sport they want. #SAD https://t.…",FALSE,0,NA,2016-02-19 15:01:00,FALSE,NA,"700696592983183360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EhitsWilky",1,TRUE,FALSE,NA,NA
"4241","Sorry U Sick #sad  https://t.co/4TDmxDwAwW",FALSE,0,NA,2016-02-19 15:00:42,FALSE,NA,"700696514755223552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ComedienneMsPat",0,FALSE,FALSE,NA,NA
"4242","I look forward to waking up everyday just so I can do my makeup #sad",FALSE,2,NA,2016-02-19 15:00:22,FALSE,NA,"700696433746440193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylamoody",0,FALSE,FALSE,NA,NA
"4243","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 15:00:09,FALSE,NA,"700696377265823745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marisol__013",133,TRUE,FALSE,NA,NA
"4244","When You Are #Happy You Enjoy The #Music, But When YoU Are #Sad You Understand The #Lyrics. #lifefacts #wiz",FALSE,6,NA,2016-02-19 15:00:02,FALSE,NA,"700696349658841088",NA,"<a href=""http://www.thewizkhalifa.com"" rel=""nofollow"">The Wiz Khalifa</a>","TheWizKhalifa",5,FALSE,FALSE,NA,NA
"4245","RT @ta_keria: Bitches b out here fucking the team , smh.. #sad",FALSE,0,NA,2016-02-19 14:59:18,FALSE,NA,"700696164774051841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaJinKheon",2,TRUE,FALSE,NA,NA
"4246","RT @ta_keria: Bitches b out here fucking the team , smh.. #sad",FALSE,0,NA,2016-02-19 14:58:44,FALSE,NA,"700696021051920385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","theyLUVyoungin_",2,TRUE,FALSE,NA,NA
"4247","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:57:59,FALSE,NA,"700695831104585728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabieFonseca",133,TRUE,FALSE,NA,NA
"4248","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:57:34,FALSE,NA,"700695726095884288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2hella_",133,TRUE,FALSE,NA,NA
"4249","Bitches b out here fucking the team , smh.. #sad",FALSE,0,NA,2016-02-19 14:56:51,FALSE,NA,"700695546374316033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ta_keria",2,FALSE,FALSE,NA,NA
"4250","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:56:19,FALSE,NA,"700695413301637121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OnSuccessRode_",133,TRUE,FALSE,NA,NA
"4251","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:56:18,FALSE,NA,"700695408616419332",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pcelest_",133,TRUE,FALSE,NA,NA
"4252","And if you don't mean it, then you're literally just a troll/bully with nothing better to do than try to hurt some strangers feelings. #sad",FALSE,0,NA,2016-02-19 14:56:00,FALSE,NA,"700695334008139779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunshineSkitten",0,FALSE,FALSE,NA,NA
"4253",".@EBJunkies  NO NO NO.  Didnt care abt being homebound, sick until right this moment.  Freak.  Have a great time DC. @ComedienneMsPat #sad",FALSE,0,"EBJunkies",2016-02-19 14:55:38,FALSE,"700694051952029696","700695241255313410","19612760","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typicalcircle",0,FALSE,FALSE,NA,NA
"4254","When your casting gets cancelled <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> but but I wanna work!! #casting #nyc #malemodel #sad #glasses https://t.co/VewCjYf4Co",FALSE,3,NA,2016-02-19 14:55:35,FALSE,NA,"700695229603717120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KyleBKerr",1,FALSE,FALSE,NA,NA
"4255","RT ThePowerfulPics: Mansion on the lake <ed><U+00A0><U+00BC><ed><U+00BF><U+00A1> https://t.co/pmUDvSE4go #sad #Motivation",FALSE,0,NA,2016-02-19 14:52:26,FALSE,NA,"700694435554848768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4256","RT ThePowerfulPics: Autumn adventures give me life!<ed><U+00A0><U+00BC><ed><U+00BD><U+0082> https://t.co/IMjlvjk9TO #sad #Motivation",FALSE,0,NA,2016-02-19 14:52:26,FALSE,NA,"700694434120388608",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4257","RT ThePowerfulPics: This place looks so chill. https://t.co/JwYat5QZjf #sad #Motivation",FALSE,0,NA,2016-02-19 14:52:25,FALSE,NA,"700694433071816704",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4258","RT ThePowerfulPics: Taking it to a whole other level... literally. https://t.co/SPhIGW8uUw #sad #Motivation",FALSE,0,NA,2016-02-19 14:52:25,FALSE,NA,"700694431108898816",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"4259","SO STUPID!!! #Disgusted #Sad Endangered dolphin dies in Argentina after beach-goers pass it around for photos https://t.co/DqTrj9JpjJ",FALSE,0,NA,2016-02-19 14:52:24,FALSE,NA,"700694427979780096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LLinOH",0,FALSE,FALSE,NA,NA
"4260","Now playing  :  Helen Jane Long - "" Fountain"" on

https://t.co/8LVDOL0B1j

#melancholy #sad #melancholymusic",FALSE,0,NA,2016-02-19 14:51:42,FALSE,NA,"700694252670599168",NA,"<a href=""http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>","SadPianoMusic",0,FALSE,FALSE,NA,NA
"4261","@dmaciuk Between this *person* and the ass hat son in law Kanye...I'm amazed people even give them any attention. #sad",FALSE,0,"dmaciuk",2016-02-19 14:51:28,FALSE,"700693097651503104","700694191723053057","207796893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coachpower79",0,FALSE,FALSE,NA,NA
"4262","Cheeky nonk just follow tricked me #mad #angry #sad",FALSE,0,NA,2016-02-19 14:51:12,FALSE,NA,"700694127344746496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lllStatic",0,FALSE,FALSE,NA,NA
"4263","RT @1013TheBOUNCE: #LateNightSpotlight: These ""break up cakes"" actually struck my feelings chord. LOOK: https://t.co/OItoHGNor8 #sad @Hanna…",FALSE,0,NA,2016-02-19 14:51:04,FALSE,NA,"700694091575779328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiaStereoLove",1,TRUE,FALSE,NA,NA
"4264","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:50:25,FALSE,NA,"700693927142141952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s0ulessness",133,TRUE,FALSE,NA,NA
"4265","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:49:02,FALSE,NA,"700693582395510784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheyenneschulte",133,TRUE,FALSE,NA,NA
"4266","Guys! Dora Winifred (AKA DW, from Arthur) doesn't have any real friends!!! #Arthur #Parenting #Sad",FALSE,1,NA,2016-02-19 14:48:50,FALSE,NA,"700693530826579968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dallingreenhalg",0,FALSE,FALSE,NA,NA
"4267","The good times of #today, are the #sad thoughts of #tomorrow.- Bob Marley #TeamFollowBack #RockTheReTweet",FALSE,0,NA,2016-02-19 14:48:33,FALSE,NA,"700693458822955008",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","gr8bad",0,FALSE,FALSE,NA,NA
"4268","@medtek Still addicted 2 #libel &amp; #targetedharassment via Twitter Said she planned 2 stop the mendacious behavior &lt; 24 hours ago #Sad",FALSE,0,"medtek",2016-02-19 14:48:28,FALSE,"700580926967820288","700693439805939712","18435372","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrownBagPantry",0,FALSE,FALSE,NA,NA
"4269","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:46:44,FALSE,NA,"700693001593606145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoerin_",133,TRUE,FALSE,NA,NA
"4270","RT @HeyMonkeySlut: Hannah called me Bekka..... I'm heartbroken #sad #betrayed #whatisrealfriendship",FALSE,0,NA,2016-02-19 14:46:13,FALSE,NA,"700692873159774209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannah_dukes",2,TRUE,FALSE,NA,NA
"4271","@MikeAndMike Both Mike's are correct, kids can't do basic math or grammar - can't sign their signature, schools don't teach cursive #Sad!",FALSE,0,"MikeAndMike",2016-02-19 14:45:54,FALSE,NA,"700692790204829696","25355724","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dewainbrewer",0,FALSE,FALSE,NA,NA
"4272","RT @AliCyster: @SkiAGS have a good journey home. Looking forward to seeing you all back safely. #sad to leave?",FALSE,0,NA,2016-02-19 14:44:55,FALSE,NA,"700692543550259205",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SkiAGS",1,TRUE,FALSE,NA,NA
"4273","Good grief!  A bit #sad too  https://t.co/4e9ZobXMXw",FALSE,0,NA,2016-02-19 14:43:59,FALSE,NA,"700692308170301440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNeurosim",0,FALSE,FALSE,NA,NA
"4274","What I thought was rock bottom turned out to be quicksand... #sad #emo",FALSE,0,NA,2016-02-19 14:43:26,FALSE,NA,"700692169158299648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","XxdarkemogurlxX",0,FALSE,FALSE,NA,NA
"4275","#FlatEarth moron proves he cant read well it's #hilarious &amp; #sad all at once Any flatards out there got a comeback? https://t.co/H0MRoEG7VN",FALSE,0,NA,2016-02-19 14:42:30,FALSE,NA,"700691936026370049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_DragonFiesta",0,FALSE,FALSE,NA,NA
"4276","@SenSanders So true! When people are being arrested for not paying $1,500 student loan payments - Jobs taken away from U.S. &amp; More #Sad",FALSE,0,"SenSanders",2016-02-19 14:42:05,FALSE,"700683065983639552","700691831642726400","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JusticeToAll",0,FALSE,FALSE,NA,NA
"4277","The irony <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>! #sad https://t.co/WqtEhmw3kz",FALSE,0,NA,2016-02-19 14:41:59,FALSE,NA,"700691807995351040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeYoQ",0,FALSE,FALSE,NA,NA
"4278","Nomadic...... #tiring #emotionally draining, #sad #life #circlesoflife won't say much now.",FALSE,0,NA,2016-02-19 14:41:45,FALSE,NA,"700691749136703488",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mupfunya",0,FALSE,FALSE,NA,NA
"4279","Crying and laughing watching my son punch the day care provider they cry and run after me when he saw me leave. #ProudDaddy #sad #lovemyson",FALSE,0,NA,2016-02-19 14:41:17,FALSE,NA,"700691629191987200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stewblack23",0,FALSE,FALSE,NA,NA
"4280","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:41:16,FALSE,NA,"700691625698197504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssamariee01",133,TRUE,FALSE,NA,NA
"4281","Just sitting and staring at my computer just because I don't know what to do online anymore. #Sad",FALSE,0,NA,2016-02-19 14:41:10,FALSE,NA,"700691600968552448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soy1796",0,FALSE,FALSE,NA,NA
"4282","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-19 14:41:01,FALSE,NA,"700691564075446272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alienhypnotics",133,TRUE,FALSE,NA,NA
"4283","RT @standrewscare: Hear Kevin’s story about how he overcame #SAD https://t.co/CKvfPieqM0 @standrewtherapy #winterblues https://t.co/t8YHT5q…",FALSE,0,NA,2016-02-19 14:40:49,FALSE,NA,"700691511256678400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wmirving71",1,TRUE,FALSE,NA,NA
"4284","RT @mnamanya: I think the government should introduce a Ministry in Charge of Kizza Besigye. I suspect the govt spend more on him than in s…",FALSE,0,NA,2016-02-19 14:40:46,FALSE,NA,"700691501081358336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrisonnderit3",232,TRUE,FALSE,NA,NA
